playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I296351,0.0,Jack,Billings,27,185,81,15,LEFT,VIC,2013,2014,Kew Comets (Vic)/Scotch College (Vic)/Oakleigh U18,3.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296351.png?im=Scale,width=0.6,height=0.6",18/08/1995,CD_T130,STK,St Kilda,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I296355,7.0,Luke,McDonald,28,189,87,11,LEFT,VIC,2013,2014,Kew Comets (Vic)/Oakleigh U18/Werribee (VFL),8.0,fatherSon,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296355.png?im=Scale,width=0.6,height=0.6",09/02/1995,CD_T100,NMFC,North Melbourne,Kangaroos,7.0,90.8,0.0,0.0,0.0,0.0,20.0,5.0,45.5,11.0,3.0,27.3,35.0,1.0,0.0,0.0,64.0,81.2,138.0,560.0,112.0,79.0,1.0,10.0,4.0,0.0,0.0,0.0,27.0,41.0,0.0,0.0,0.0,0.0,13.0,13.0,41.0,81.4,14.0,14.0,97.0,2.4,43.0,0.0,0.0,2638.0,34.0,82.0,178.0,315.8,34.0,0.0,16.0,6.0,0.0,30.0,1.0,21.0,0.0,1.0,128.0,29.0,93.0,7.0,90.8,0.0,0.0,0.0,0.0,2.9,0.7,45.5,1.6,0.4,27.3,5.0,0.1,0.0,0.0,9.1,81.2,19.7,80.0,16.0,11.3,0.1,1.4,0.6,0.0,0.0,0.0,3.9,5.9,0.0,0.0,0.0,0.0,1.9,1.9,5.9,81.4,14.0,14.0,13.9,2.4,6.1,0.0,0.0,376.9,4.9,11.7,315.8,4.9,0.0,2.3,0.9,0.0,4.3,0.1,3.0,0.0,0.1,18.3,4.1,13.3
CD_I296359,0.0,Christian,Salem,27,184,81,3,LEFT,VIC,2013,2014,Hampton Rovers (Vic)/Sandringham U18,9.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296359.png?im=Scale,width=0.6,height=0.6",15/07/1995,CD_T90,MELB,Melbourne,Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,214.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I296420,7.0,Alex,Neal-Bullen,27,182,80,30,RIGHT,SA,2014,2015,Plympton (SA)/Glenelg (SANFL),40.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296420.png?im=Scale,width=0.6,height=0.6",09/01/1996,CD_T90,MELB,Melbourne,Demons,7.0,77.1,3.0,0.0,11.0,1.0,14.0,0.0,0.0,0.0,0.0,35.2,38.0,3.0,0.0,0.0,67.0,69.2,107.0,532.0,74.0,39.0,11.0,3.0,7.0,58.3,4.0,7.0,32.0,42.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,60.0,0.0,0.0,65.0,1.5,30.0,3.0,1.0,2072.0,7.0,154.0,167.0,323.3,5.0,0.0,37.0,8.0,12.0,3.0,1.0,30.0,6.0,2.0,108.0,23.0,70.0,7.0,77.1,0.4,0.0,11.0,0.1,2.0,0.0,0.0,0.0,0.0,35.2,5.4,0.4,0.0,0.0,9.6,69.2,15.3,76.0,10.6,5.6,1.6,0.4,1.0,58.3,0.6,1.0,4.6,6.0,0.0,0.0,0.0,0.0,2.9,0.1,2.9,60.0,0.0,0.0,9.3,1.5,4.3,0.4,0.1,296.1,1.0,22.0,323.3,0.7,0.0,5.3,1.1,1.7,0.4,0.1,4.3,0.9,0.3,15.4,3.3,10.0
CD_I296422,7.0,Callum,Wilkie,27,191,88,44,LEFT,SA,2018,2019,Walkerville (SA) /North Adelaide (SANFL),3.0,rookieElevation,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296422.png?im=Scale,width=0.6,height=0.6",10/03/1996,CD_T130,STK,St Kilda,Saints,7.0,97.9,1.0,3.0,0.0,0.0,25.0,5.0,19.2,26.0,9.0,27.3,36.0,0.0,0.0,0.0,55.0,83.3,138.0,598.0,115.0,77.0,0.0,11.0,3.0,0.0,1.0,0.0,23.0,43.0,0.0,0.0,0.0,0.0,6.0,26.0,61.0,81.1,0.0,0.0,95.0,2.2,60.0,1.0,0.0,2377.0,40.0,61.0,173.0,320.4,34.0,0.0,19.0,10.0,1.0,33.0,1.0,19.0,0.0,1.0,132.0,19.0,96.0,7.0,97.9,0.1,0.4,0.0,0.0,3.6,0.7,19.2,3.7,1.3,27.3,5.1,0.0,0.0,0.0,7.9,83.3,19.7,85.4,16.4,11.0,0.0,1.6,0.4,0.0,0.1,0.0,3.3,6.1,0.0,0.0,0.0,0.0,0.9,3.7,8.7,81.1,0.0,0.0,13.6,2.2,8.6,0.1,0.0,339.6,5.7,8.7,320.4,4.9,0.0,2.7,1.4,0.1,4.7,0.1,2.7,0.0,0.1,18.9,2.7,13.7
CD_I296588,3.0,Robbie,McComb,27,180,80,27,RIGHT,VIC,2021,2022,Wantirna South (Vic)/Footscray (VFL),31.0,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296588.png?im=Scale,width=0.6,height=0.6",19/12/1995,CD_T140,WB,Western Bulldogs,Bulldogs,3.0,34.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,40.0,6.0,4.0,1.0,25.0,10.0,53.8,13.0,54.0,7.0,2.0,2.0,2.0,1.0,50.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,28.6,0.0,0.0,7.0,1.2,4.0,0.0,0.0,140.0,2.0,30.0,529.0,67.7,0.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,15.0,7.0,9.0,3.0,34.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,40.0,2.0,1.3,0.3,25.0,3.3,53.8,4.3,18.0,2.3,0.7,0.7,0.7,0.3,50.0,0.0,0.3,1.0,2.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,28.6,0.0,0.0,2.3,1.2,1.3,0.0,0.0,46.8,0.7,10.0,67.7,0.0,0.0,1.3,0.7,0.7,0.3,0.3,0.7,0.3,0.3,5.0,2.3,3.0
CD_I296733,7.0,Mark,Blicavs,32,198,101,46,RIGHT,VIC,2014,2013,Sunbury (Vic),,rookieElevation,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296733.png?im=Scale,width=0.6,height=0.6",28/03/1991,CD_T70,GEEL,Geelong Cats,Cats,7.0,82.1,2.0,0.0,156.0,13.0,22.0,0.0,0.0,3.0,3.0,55.3,57.0,3.0,0.0,0.0,56.0,72.1,104.0,534.0,75.0,29.0,3.0,7.0,9.0,66.7,4.0,4.0,36.0,53.0,92.0,29.0,31.5,38.2,25.0,0.0,12.0,56.9,0.0,0.0,51.0,1.0,19.0,5.0,0.0,1561.0,15.0,124.0,52.0,429.3,4.0,241.0,40.0,19.0,6.0,6.0,16.0,28.0,2.0,29.0,103.0,18.0,46.0,7.0,82.1,0.3,0.0,156.0,1.9,3.1,0.0,0.0,0.4,0.4,55.3,8.1,0.4,0.0,0.0,8.0,72.1,14.9,76.3,10.7,4.1,0.4,1.0,1.3,66.7,0.6,0.6,5.1,7.6,13.1,4.1,31.5,38.2,3.6,0.0,1.7,56.9,0.0,0.0,7.3,1.0,2.7,0.7,0.0,223.0,2.1,17.7,429.3,0.6,34.4,5.7,2.7,0.9,0.9,2.3,4.0,0.3,4.1,14.7,2.6,6.6
CD_I296735,2.0,Aaron,Hall,32,186,87,43,RIGHT,TAS,2011,2012,Hobart (Tas)/Gold Coast,7.0,preseason,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296735.png?im=Scale,width=0.6,height=0.6",09/11/1990,CD_T100,NMFC,North Melbourne,Kangaroos,2.0,80.7,0.0,0.0,0.0,1.0,5.0,1.0,25.0,4.0,1.0,23.9,11.0,0.0,0.0,0.0,15.0,67.3,52.0,219.0,35.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,61.9,7.0,7.0,42.0,4.2,17.0,0.0,0.0,975.0,3.0,22.0,161.0,325.5,11.0,0.0,7.0,3.0,0.0,3.0,2.0,6.0,0.0,3.0,46.0,12.0,35.0,2.0,80.7,0.0,0.0,0.0,0.5,2.5,0.5,25.0,2.0,0.5,23.9,5.5,0.0,0.0,0.0,7.5,67.3,26.0,109.5,17.5,13.0,0.0,0.5,0.5,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.5,1.5,4.0,61.9,7.0,7.0,21.0,4.2,8.5,0.0,0.0,487.8,1.5,11.0,325.5,5.5,0.0,3.5,1.5,0.0,1.5,1.0,3.0,0.0,1.5,23.0,6.0,17.5
CD_I297255,6.0,Mitch,McGovern,28,190,88,11,RIGHT,WA,2014,2016,North Albany (WA)/Claremont (WAFL)/Adelaide,43.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297255.png?im=Scale,width=0.6,height=0.6",11/10/1994,CD_T30,CARL,Carlton,Blues,6.0,71.1,0.0,0.0,0.0,0.0,16.0,2.0,20.0,10.0,6.0,34.1,28.0,0.0,0.0,0.0,53.0,79.4,97.0,425.0,77.0,60.0,0.0,2.0,4.0,0.0,1.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,9.0,15.0,35.0,82.2,19.0,12.0,73.0,3.0,28.0,0.0,0.0,1914.0,21.0,69.0,482.0,98.6,24.0,0.0,24.0,13.0,0.0,19.0,2.0,19.0,0.0,2.0,82.0,19.0,54.0,6.0,71.1,0.0,0.0,0.0,0.0,2.7,0.3,20.0,1.7,1.0,34.1,4.7,0.0,0.0,0.0,8.8,79.4,16.2,70.8,12.8,10.0,0.0,0.3,0.7,0.0,0.2,0.0,3.2,4.0,0.0,0.0,0.0,0.0,1.5,2.5,5.8,82.2,19.0,12.0,12.2,3.0,4.7,0.0,0.0,319.1,3.5,11.5,98.6,4.0,0.0,4.0,2.2,0.0,3.2,0.3,3.2,0.0,0.3,13.7,3.2,9.0
CD_I297354,7.0,Karl,Amon,27,181,71,10,LEFT,VIC,2013,2015,East Sandringham (Vic)/Sandringham U18/Port Adelaide,68.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297354.png?im=Scale,width=0.6,height=0.6",19/08/1995,CD_T80,HAW,Hawthorn,Hawks,7.0,82.8,0.0,1.0,3.0,1.0,17.0,1.0,33.3,3.0,1.0,16.4,24.0,1.0,0.0,0.0,61.0,76.6,145.0,539.0,111.0,64.0,3.0,2.0,3.0,100.0,6.0,5.0,20.0,53.0,0.0,0.0,0.0,0.0,23.0,1.0,14.0,69.6,0.0,0.0,92.0,1.7,26.0,2.0,0.0,3097.0,7.0,129.0,112.0,369.7,16.0,0.0,33.0,5.0,5.0,4.0,7.0,13.0,2.0,8.0,146.0,26.0,122.0,7.0,82.8,0.0,0.1,3.0,0.1,2.4,0.1,33.3,0.4,0.1,16.4,3.4,0.1,0.0,0.0,8.7,76.6,20.7,77.0,15.9,9.1,0.4,0.3,0.4,100.0,0.9,0.7,2.9,7.6,0.0,0.0,0.0,0.0,3.3,0.1,2.0,69.6,0.0,0.0,13.1,1.7,3.7,0.3,0.0,442.5,1.0,18.4,369.7,2.3,0.0,4.7,0.7,0.7,0.6,1.0,1.9,0.3,1.1,20.9,3.7,17.4
CD_I297373,7.0,Marcus,Bontempelli,27,194,96,4,LEFT,VIC,2013,2014,Eltham (Vic)/Northern U18,4.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297373.png?im=Scale,width=0.6,height=0.6",24/11/1995,CD_T140,WB,Western Bulldogs,Bulldogs,7.0,84.2,4.0,2.0,140.0,24.0,23.0,1.0,100.0,1.0,5.0,52.2,96.0,6.0,2.0,33.3,75.0,76.0,175.0,731.0,133.0,64.0,8.0,10.0,10.0,50.0,8.0,4.0,57.0,82.0,1.0,1.0,100.0,100.0,34.0,1.0,24.0,68.8,0.0,0.0,93.0,1.1,25.0,5.0,0.0,2876.0,31.0,172.0,1.0,649.2,11.0,1.0,46.0,17.0,8.0,9.0,33.0,51.0,11.0,57.0,184.0,34.0,88.0,7.0,84.2,0.6,0.3,140.0,3.4,3.3,0.1,100.0,0.1,0.7,52.2,13.7,0.9,0.3,33.3,10.7,76.0,25.0,104.4,19.0,9.1,1.1,1.4,1.4,50.0,1.1,0.6,8.1,11.7,0.1,0.1,100.0,100.0,4.9,0.1,3.4,68.8,0.0,0.0,13.3,1.1,3.6,0.7,0.0,410.9,4.4,24.6,649.2,1.6,0.1,6.6,2.4,1.1,1.3,4.7,7.3,1.6,8.1,26.3,4.9,12.6
CD_I297401,0.0,Matt,Crouch,28,183,85,5,LEFT,VIC,2013,2014,Beaufort (Vic)/North Ballarat U18,23.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297401.png?im=Scale,width=0.6,height=0.6",21/04/1995,CD_T10,ADEL,Adelaide Crows,Crows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I297452,3.0,Nick,Hind,28,180,78,19,RIGHT,VIC,2018,2019,Clunes (Vic)/N Ball U18/East Point (Vic)/Keilor (Vic)/Ess (VFL)/St K,54.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297452.png?im=Scale,width=0.6,height=0.6",19/08/1994,CD_T50,ESS,Essendon,Bombers,3.0,49.1,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,31.3,10.0,0.0,0.0,0.0,13.0,68.6,35.0,139.0,24.0,14.0,0.0,0.0,0.0,66.7,0.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,58.3,1.0,1.0,24.0,2.2,8.0,2.0,0.0,595.0,0.0,18.0,102.0,378.7,7.0,0.0,9.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,32.0,4.0,22.0,3.0,49.1,0.3,0.3,0.0,0.3,1.7,0.0,0.0,0.0,0.3,31.3,3.3,0.0,0.0,0.0,4.3,68.6,11.7,46.3,8.0,4.7,0.0,0.0,0.0,66.7,0.0,0.7,3.0,3.7,0.0,0.0,0.0,0.0,0.3,0.3,2.3,58.3,1.0,1.0,8.0,2.2,2.7,0.7,0.0,198.4,0.0,6.0,378.7,2.3,0.0,3.0,0.7,1.0,0.0,0.3,0.7,0.0,0.7,10.7,1.3,7.3
CD_I297456,7.0,Nick,Holman,27,188,86,7,LEFT,QLD,2017,2014,Kyabram (Vic)/Murray U18/Carlton/Central District (SANFL),19.0,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297456.png?im=Scale,width=0.6,height=0.6",29/05/1995,CD_T1000,GCFC,Gold Coast Suns,Suns,7.0,84.0,4.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,5.0,50.0,49.0,10.0,3.0,30.0,47.0,69.5,95.0,443.0,66.0,25.0,10.0,5.0,6.0,46.2,5.0,6.0,36.0,49.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,54.3,0.0,0.0,46.0,0.9,24.0,8.0,6.0,1269.0,11.0,155.0,171.0,320.9,5.0,0.0,32.0,6.0,13.0,6.0,4.0,26.0,9.0,7.0,98.0,21.0,49.0,7.0,84.0,0.6,0.0,1.0,0.4,2.0,0.0,0.0,0.0,0.7,50.0,7.0,1.4,0.4,30.0,6.7,69.5,13.6,63.3,9.4,3.6,1.4,0.7,0.9,46.2,0.7,0.9,5.1,7.0,0.0,0.0,0.0,0.0,1.7,0.0,1.9,54.3,0.0,0.0,6.6,0.9,3.4,1.1,0.9,181.3,1.6,22.1,320.9,0.7,0.0,4.6,0.9,1.9,0.9,0.6,3.7,1.3,1.0,14.0,3.0,7.0
CD_I297473,7.0,Jake,Kelly,28,190,90,29,LEFT,VIC,2015,2015,Mansfield (Vic)/Scotch College (Vic)/Oakleigh U18/Adelaide,,rookieElevation,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297473.png?im=Scale,width=0.6,height=0.6",21/01/1995,CD_T50,ESS,Essendon,Bombers,7.0,90.3,0.0,0.0,0.0,0.0,9.0,2.0,28.6,7.0,0.0,31.7,32.0,0.0,0.0,0.0,49.0,84.5,103.0,418.0,87.0,45.0,1.0,2.0,5.0,0.0,0.0,0.0,28.0,48.0,0.0,0.0,0.0,0.0,7.0,6.0,37.0,81.8,1.0,0.0,55.0,1.1,38.0,0.0,1.0,1322.0,20.0,61.0,359.0,182.9,15.0,0.0,26.0,9.0,0.0,16.0,1.0,11.0,0.0,1.0,101.0,9.0,69.0,7.0,90.3,0.0,0.0,0.0,0.0,1.3,0.3,28.6,1.0,0.0,31.7,4.6,0.0,0.0,0.0,7.0,84.5,14.7,59.7,12.4,6.4,0.1,0.3,0.7,0.0,0.0,0.0,4.0,6.9,0.0,0.0,0.0,0.0,1.0,0.9,5.3,81.8,1.0,0.0,7.9,1.1,5.4,0.0,0.1,189.0,2.9,8.7,182.9,2.1,0.0,3.7,1.3,0.0,2.3,0.1,1.6,0.0,0.1,14.4,1.3,9.9
CD_I297504,5.0,Daniel,McStay,27,195,99,11,LEFT,VIC,2013,2014,Vermont (Vic)/Eastern U18/Brisbane,25.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297504.png?im=Scale,width=0.6,height=0.6",24/06/1995,CD_T40,COLL,Collingwood,Magpies,5.0,77.6,3.0,0.0,25.0,3.0,11.0,0.0,0.0,0.0,4.0,51.2,22.0,4.0,3.0,75.0,14.0,58.1,43.0,230.0,25.0,12.0,3.0,5.0,4.0,33.3,1.0,3.0,10.0,17.0,19.0,6.0,31.6,20.2,6.0,0.0,2.0,46.2,0.0,0.0,26.0,1.5,15.0,5.0,4.0,556.0,3.0,49.0,179.0,314.7,1.0,94.0,20.0,2.0,9.0,0.0,4.0,11.0,3.0,7.0,43.0,6.0,21.0,5.0,77.6,0.6,0.0,25.0,0.6,2.2,0.0,0.0,0.0,0.8,51.2,4.4,0.8,0.6,75.0,2.8,58.1,8.6,46.0,5.0,2.4,0.6,1.0,0.8,33.3,0.2,0.6,2.0,3.4,3.8,1.2,31.6,20.2,1.2,0.0,0.4,46.2,0.0,0.0,5.2,1.5,3.0,1.0,0.8,111.3,0.6,9.8,314.7,0.2,18.8,4.0,0.4,1.8,0.0,0.8,2.2,0.6,1.4,8.6,1.2,4.2
CD_I297523,7.0,Reilly,O'Brien,27,202,105,43,RIGHT,VIC,2016,2016,Moonee Valley (Vic)/Calder U18,,rookieElevation,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297523.png?im=Scale,width=0.6,height=0.6",20/08/1995,CD_T10,ADEL,Adelaide Crows,Crows,7.0,81.2,1.0,0.0,168.0,12.0,31.0,2.0,33.3,6.0,13.0,69.0,60.0,1.0,0.0,0.0,38.0,66.3,95.0,596.0,63.0,17.0,4.0,13.0,6.0,0.0,3.0,0.0,27.0,59.0,253.0,72.0,28.5,50.3,8.0,15.0,21.0,47.2,0.0,0.0,36.0,0.6,23.0,1.0,0.0,515.0,16.0,80.0,19.0,475.6,6.0,503.0,36.0,28.0,1.0,13.0,12.0,20.0,1.0,24.0,87.0,12.0,27.0,7.0,81.2,0.1,0.0,168.0,1.7,4.4,0.3,33.3,0.9,1.9,69.0,8.6,0.1,0.0,0.0,5.4,66.3,13.6,85.1,9.0,2.4,0.6,1.9,0.9,0.0,0.4,0.0,3.9,8.4,36.1,10.3,28.5,50.3,1.1,2.1,3.0,47.2,0.0,0.0,5.1,0.6,3.3,0.1,0.0,73.7,2.3,11.4,475.6,0.9,71.9,5.1,4.0,0.1,1.9,1.7,2.9,0.1,3.4,12.4,1.7,3.9
CD_I297566,7.0,James,Sicily,28,188,90,6,RIGHT,VIC,2013,2015,Keilor (Vic)/Western U18,56.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/297566.png?im=Scale,width=0.6,height=0.6",06/01/1995,CD_T80,HAW,Hawthorn,Hawks,7.0,94.0,2.0,5.0,2.0,2.0,28.0,3.0,14.3,21.0,10.0,31.5,47.0,1.0,0.0,0.0,48.0,79.4,170.0,687.0,135.0,90.0,0.0,8.0,3.0,40.0,1.0,2.0,32.0,53.0,0.0,0.0,0.0,0.0,12.0,19.0,54.0,76.9,18.0,18.0,117.0,2.2,67.0,0.0,2.0,3251.0,34.0,54.0,91.0,387.9,53.0,0.0,26.0,9.0,5.0,29.0,3.0,9.0,0.0,5.0,149.0,32.0,102.0,7.0,94.0,0.3,0.7,2.0,0.3,4.0,0.4,14.3,3.0,1.4,31.5,6.7,0.1,0.0,0.0,6.9,79.4,24.3,98.1,19.3,12.9,0.0,1.1,0.4,40.0,0.1,0.3,4.6,7.6,0.0,0.0,0.0,0.0,1.7,2.7,7.7,76.9,18.0,18.0,16.7,2.2,9.6,0.0,0.3,464.5,4.9,7.7,387.9,7.6,0.0,3.7,1.3,0.7,4.1,0.4,1.3,0.0,0.7,21.3,4.6,14.6
